sku_id,weekly_demand_rate,on_hand_units,on_order_units,lead_time_days,reorder_point,description,unit_cost,list_price,lead_time_weeks,demand_during_leadtime,projected_position,stockout_risk_score,demand_8wk,overstock_ratio,overstock_risk_score,quadrant,value_at_stake
23035,96.40606009270381,0,570,13,411,DRAWER KNOB CERAMIC IVORY,0.72,1.45,1.8571428571428572,179.03982588644993,390.96017411355007,0.048758700453649495,771.2484807416305,0.0,0.0,Healthy,0.0
23025,19.412616388509385,0,125,8,92,DRAWER KNOB VINTAGE GLASS BALL,1.04,2.08,1.1428571428571428,22.185847301153583,102.81415269884641,0.0,155.30093110807508,0.0,0.0,Healthy,0.0
23024,8.804663821529353,454,0,8,352,LARGE BONNE JAM JAR  T-LIGHT HOLDER,1.44,2.89,1.1428571428571428,10.062472938890688,443.93752706110934,0.0,70.43731057223482,6.445447679811884,1.0,Markdown / clear,653.76
23023,15.025269728126107,326,175,16,265,RIDGED BONNE JAM JAR T-LIGHT HOLDER,0.82,1.65,2.2857142857142856,34.34347366428824,466.65652633571176,0.0,120.20215782500885,2.7120977351720517,0.5706992450573506,Markdown / clear,267.32
23007,18.220315790492926,0,113,19,112,SPACEBOY BABY GIFT SET,8.48,16.95,2.7142857142857144,49.45514285990937,63.54485714009063,0.4326352041063337,145.7625263239434,0.0,0.0,Healthy,0.0
23008,12.380835535377685,0,138,15,104,DOLLY GIRL BABY GIFT SET,8.48,16.95,2.142857142857143,26.53036186152361,111.4696381384764,0.0,99.04668428302148,0.0,0.0,Healthy,0.0
23009,15.072164309853509,0,98,9,51,I LOVE LONDON BABY GIFT SET,8.48,16.95,1.2857142857142858,19.378496969811657,78.62150303018834,0.0,120.57731447882807,0.0,0.0,Healthy,0.0
23010,14.16379988775382,0,112,12,76,CIRCUS PARADE BABY GIFT SET,8.48,16.95,1.7142857142857142,24.280799807577974,87.71920019242202,0.0,113.31039910203056,0.0,0.0,Healthy,0.0
23012,52.99074334125294,0,125,7,95,GLASS APOTHECARY BOTTLE PERFUME,1.98,3.95,1.0,52.99074334125294,72.00925665874706,0.24200782464476778,423.9259467300235,0.0,0.0,Healthy,0.0
23013,52.76550552487772,0,111,7,84,GLASS APOTHECARY BOTTLE TONIC,1.98,3.95,1.0,52.76550552487772,58.23449447512228,0.3067322086294967,422.12404419902174,0.0,0.0,Healthy,0.0
23014,31.919551169697844,0,216,12,135,GLASS APOTHECARY BOTTLE ELIXIR,1.98,3.95,1.7142857142857142,54.719230576624874,161.28076942337512,0.0,255.35640935758275,0.0,0.0,Healthy,0.0
23015,2.5392146649338887,62,31,13,38,CORDIAL GLASS JUG,4.12,8.25,1.8571428571428572,4.715684377734365,88.28431562226564,0.0,20.31371731947111,3.0521247797699607,0.6840415932566536,Markdown / clear,255.44
23016,6.467461300154691,108,55,18,80,GLASS TWIST BON BON JAR,3.92,7.85,2.5714285714285716,16.630614771826348,146.36938522817366,0.0,51.739690401237524,2.0873723666003388,0.36245745553344627,Healthy,0.0
23017,3.3608692544182444,75,51,9,43,APOTHECARY MEASURING JAR,6.25,12.5,1.2857142857142858,4.321117612823457,121.67888238717654,0.0,26.886954035345955,2.789456920311761,0.5964856401039204,Markdown / clear,468.75
23018,2.527455328645957,128,45,19,88,LARGE APOTHECARY MEASURING JAR,6.25,12.5,2.7142857142857144,6.860235892039026,166.13976410796099,0.0,20.219642629167655,6.330477859947673,1.0,Markdown / clear,800.0
23019,3.638932933835876,63,47,10,51,SMALL APOTHECARY MEASURING JAR,4.12,8.25,1.4285714285714286,5.198475619765537,104.80152438023447,0.0,29.111463470687006,2.1640959432848894,0.3880319810949631,Healthy,0.0
23020,9.62429916638453,0,50,9,44,GLASS  SONGBIRD STORAGE JAR,6.25,12.5,1.2857142857142858,12.374098928208682,37.62590107179132,0.14486588473201545,76.99439333107624,0.0,0.0,Healthy,0.0
23021,4.991641859417759,142,71,17,117,GLASS BONNE JAM JAR,2.08,4.15,2.4285714285714284,12.122558801443127,200.87744119855688,0.0,39.93313487534207,3.555944216332543,0.8519814054441811,Markdown / clear,295.36
23022,25.530231118256214,667,282,18,526,SMALL BONNE JAM JAR  T-LIGHT HOLDER,1.04,2.08,2.5714285714285716,65.64916573265884,883.3508342673412,0.0,204.2418489460497,3.265736201674258,0.7552454005580861,Markdown / clear,693.68
23042,11.815333642717087,98,56,16,90,PAPER LANTERN 7 POINT SNOW STAR,3.32,6.65,2.2857142857142856,27.006476897639054,126.99352310236094,0.0,94.5226691417367,1.0367883269678837,0.012262775655961233,Healthy,0.0
22857,4.440148765651304,236,697,9,368,ASSORTED EASTER GIFT TAGS,0.42,0.85,1.2857142857142858,5.708762698694534,927.2912373013055,0.0,35.52119012521043,6.643921534388677,1.0,Markdown / clear,99.12
23043,8.816423157817285,88,62,8,50,PAPER LANTERN 9 POINT HOLLY STAR L,2.81,6.25,1.1428571428571428,10.07591218036261,139.92408781963738,0.0,70.53138526253828,1.247671510667747,0.08255717022258231,Healthy,0.0
23045,19.72659010875391,107,74,9,78,PAPER LANTERN 5 POINT STAR MOON,2.08,4.15,1.2857142857142858,25.36275871125503,155.63724128874497,0.0,157.81272087003128,0.6780188530436735,0.0,Healthy,0.0
23068,28.86231741476058,0,245,14,176,ALUMINIUM STAMPED HEART,1.25,2.49,2.0,57.72463482952116,187.27536517047884,0.0,230.89853931808463,0.0,0.0,Healthy,0.0
23069,5.281464875123321,41,44,11,42,EDWARDIAN PHOTO FRAME,3.12,6.25,1.5714285714285714,8.299444803765219,76.70055519623477,0.0,42.25171900098657,0.9703747201159474,0.0,Healthy,0.0
23070,9.636058502672462,25,104,17,80,EDWARDIAN HEART PHOTO FRAME,2.08,4.15,2.4285714285714284,23.40185636363312,105.59814363636688,0.0,77.0884680213797,0.3243027218165304,0.0,Healthy,0.0
23071,12.760884548939066,683,0,18,561,MARIE ANTOINETTE TRINKET BOX GOLD,6.25,12.5,2.5714285714285716,32.81370312584331,650.1862968741567,0.0,102.08707639151253,6.690366931271864,1.0,Markdown / clear,4268.75
23072,13.382888342707252,458,0,16,409,MARIE ANTOINETTE TRINKET BOX SILVER,6.25,12.5,2.2857142857142856,30.589459069045148,427.4105409309549,0.0,107.06310674165802,4.277850829652725,1.0,Markdown / clear,2862.5
23073,12.151720387138978,0,48,7,37,GEORGIAN TRINKET BOX,6.25,12.5,1.0,12.151720387138978,35.84827961286102,0.031127578030783254,97.21376309711182,0.0,0.0,Healthy,0.0
23067,14.201454744332024,0,77,10,69,HANGING ENGRAVED METAL HEART,2.08,4.15,1.4285714285714286,20.28779249190289,56.71220750809711,0.17808394915801296,113.61163795465619,0.0,0.0,Healthy,0.0
23074,27.901905217789817,130,94,21,186,EMBOSSED HEART TRINKET BOX,1.04,2.08,3.0,83.70571565336945,140.29428434663055,0.2457296540503734,223.21524174231854,0.5823975055882297,0.0,Healthy,0.0
23076,208.75883218300336,0,1755,21,1492,ICE CREAM SUNDAE LIP GLOSS,0.62,1.25,3.0,626.2764965490101,1128.72350345099,0.24348290653418903,1670.070657464027,0.0,0.0,Healthy,0.0
23077,253.10449099268592,0,964,7,804,DOUGHNUT LIP GLOSS,0.62,1.25,1.0,253.10449099268592,710.8955090073141,0.11580160571229592,2024.8359279414874,0.0,0.0,Healthy,0.0
23078,147.24543112921603,0,1401,14,931,ICE CREAM PEN LIP GLOSS,0.69,1.25,2.0,294.49086225843206,1106.5091377415679,0.0,1177.9634490337282,0.0,0.0,Healthy,0.0
23079,17.996986371501784,0,64,8,41,TOADSTOOL BEDSIDE LIGHT,4.47,8.95,1.1428571428571428,20.567984424573467,43.43201557542653,0.0,143.97589097201427,0.0,0.0,Healthy,0.0
23080,63.19028468344856,0,265,8,153,RED METAL BOX TOP SECRET,4.12,8.25,1.1428571428571428,72.2174682096555,192.7825317903445,0.0,505.5222774675885,0.0,0.0,Healthy,0.0
23081,31.455605835333728,0,146,17,144,GREEN METAL BOX ARMY SUPPLIES,4.12,8.25,2.4285714285714284,76.39218560009618,69.60781439990382,0.516612400000668,251.64484668266982,0.0,0.0,Reorder now,630.24
23075,13.945384053359133,0,102,7,84,PARLOUR CERAMIC WALL HOOK,2.08,4.15,1.0,13.945384053359133,88.05461594664087,0.0,111.56307242687306,0.0,0.0,Healthy,0.0
23066,2.5392146649338887,24,119,15,105,SMALL DECO JEWELLERY STAND,4.12,8.25,2.142857142857143,5.44117428200119,137.55882571799881,0.0,20.31371731947111,1.181467656685146,0.06048921889504869,Healthy,0.0
23065,2.5392146649338887,4,123,14,97,LARGE DECO JEWELLERY STAND,6.25,12.5,2.0,5.078429329867777,121.92157067013223,0.0,20.31371731947111,0.19691127611419101,0.0,Healthy,0.0
23064,9.586174629952373,359,0,13,317,CINDERELLA CHANDELIER,24.98,49.95,1.8571428571428572,17.802895741340123,341.19710425865986,0.0,76.68939703961898,4.681220792680568,1.0,Markdown / clear,8967.82
23046,16.573906511050655,575,310,15,451,PAPER LANTERN 9 POINT DELUXE STAR,3.32,6.65,2.142857142857143,35.5155139522514,849.4844860477486,0.0,132.59125208840524,4.336636021934679,1.0,Markdown / clear,1909.0
23047,2.5392146649338887,74,36,18,59,PAPER LANTERN 5 POINT SEQUIN STAR,2.88,5.75,2.5714285714285716,6.529409138401428,103.47059086159857,0.0,20.31371731947111,3.642858608112534,0.8809528693708447,Markdown / clear,213.12
23048,15.71721214206176,47,299,10,207,SET OF 10 LANTERNS FAIRY LIGHT STAR,2.08,4.15,1.4285714285714286,22.453160202945373,323.54683979705464,0.0,125.73769713649408,0.3737940257405806,0.0,Healthy,0.0
23049,11.024940130644598,0,115,11,64,RECYCLED ACAPULCO MAT RED,4.12,8.25,1.5714285714285714,17.324905919584367,97.67509408041563,0.0,88.19952104515679,0.0,0.0,Healthy,0.0
23050,7.606000892937003,0,120,14,82,RECYCLED ACAPULCO MAT GREEN,4.12,8.25,2.0,15.212001785874007,104.78799821412599,0.0,60.84800714349603,0.0,0.0,Healthy,0.0
23051,3.3726285907061757,0,99,20,94,RECYCLED ACAPULCO MAT BLUE,4.12,8.25,2.857142857142857,9.63608168773193,89.36391831226807,0.04932001795459506,26.981028725649406,0.0,0.0,Healthy,0.0
23052,7.225392885736472,0,135,10,69,RECYCLED ACAPULCO MAT TURQUOISE,4.12,8.25,1.4285714285714286,10.321989836766388,124.67801016323361,0.0,57.803143085891776,0.0,0.0,Healthy,0.0
23053,5.00340119570569,0,123,16,84,RECYCLED ACAPULCO MAT PINK,4.12,8.25,2.2857142857142856,11.436345590184434,111.56365440981557,0.0,40.02720956564552,0.0,0.0,Healthy,0.0
23054,2.5392146649338887,0,94,13,55,RECYCLED ACAPULCO MAT LAVENDER,4.12,8.25,1.8571428571428572,4.715684377734365,89.28431562226564,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
23055,41.9832638087202,621,367,8,392,IVORY CHANDELIER T-LIGHT HOLDER,3.12,6.25,1.1428571428571428,47.980872924251656,940.0191270757483,0.0,335.8661104697616,1.8489510571085417,0.2829836857028472,Healthy,0.0
23056,47.23641069900267,1224,673,17,1116,FLOWERS CHANDELIER T-LIGHT HOLDER,3.12,6.25,2.4285714285714284,114.71699741186362,1782.2830025881365,0.0,377.89128559202135,3.2390267959802963,0.7463422653267654,Markdown / clear,3818.88
23057,41.9832638087202,959,484,19,722,BEADED CHANDELIER T-LIGHT HOLDER,2.48,4.95,2.7142857142857144,113.9545731950977,1329.0454268049023,0.0,335.8661104697616,2.8553044505106144,0.6184348168368715,Markdown / clear,2378.32
23058,58.312074489145104,337,242,15,328,CHRISTMAS HANGING SNOWFLAKE,0.36,0.79,2.142857142857143,124.95444533388236,454.04555466611765,0.0,466.49659591316083,0.7224061289028851,0.0,Healthy,0.0
23060,11.781515346366232,17,90,9,79,HEART BEADED TRELLIS DECORATION,1.04,2.08,1.2857142857142858,15.147662588185156,91.85233741181484,0.0,94.25212277092986,0.18036729041442134,0.0,Healthy,0.0
23061,26.947162114238314,0,174,9,151,VINTAGE EMBOSSED HEART,0.62,1.25,1.2857142857142858,34.64635128973498,139.35364871026502,0.07712815423665553,215.5772969139065,0.0,0.0,Healthy,0.0
23044,6.027637124417168,152,64,21,126,PAPER LANTERN 9 POINT HOLLY STAR S,1.87,4.15,3.0,18.082911373251502,197.9170886267485,0.0,48.22109699533734,3.152147285548012,0.7173824285160041,Markdown / clear,284.24
22556,143.4337203036519,0,890,12,696,PLASTERS IN TIN CIRCUS PARADE,0.82,1.65,1.7142857142857142,245.88637766340327,644.1136223365968,0.07454939319454479,1147.4697624292153,0.0,0.0,Healthy,0.0
22856,9.879368772547982,1220,614,16,1008,ASSORTED EASTER DECORATIONS  BELLS,0.62,1.25,2.2857142857142856,22.58141433725253,1811.4185856627475,0.0,79.03495018038386,15.436208882469806,1.0,Markdown / clear,756.4
22854,2.5392146649338887,0,229,14,172,CREAM SWEETHEART EGG HOLDER,2.48,4.95,2.0,5.078429329867777,223.9215706701322,0.0,20.31371731947111,0.0,0.0,Healthy,0.0
22651,40.948273151068825,0,507,9,341,GENTLEMAN SHIRT REPAIR KIT,0.42,0.85,1.2857142857142858,52.64777976565992,454.35222023434005,0.0,327.5861852085506,0.0,0.0,Healthy,0.0
22652,27.653015020565896,0,897,8,534,TRAVEL SEWING KIT,0.82,1.65,1.1428571428571428,31.603445737789592,865.3965542622104,0.0,221.22412016452716,0.0,0.0,Healthy,0.0
22653,68.07918491411452,0,376,10,248,BUTTON BOX,0.98,1.95,1.4285714285714286,97.25597844873504,278.74402155126495,0.0,544.6334793129162,0.0,0.0,Healthy,0.0
22654,36.99544768668383,0,274,13,197,DELUXE SEWING KIT,2.98,5.95,1.8571428571428572,68.70583141812712,205.2941685818729,0.0,295.96358149347066,0.0,0.0,Healthy,0.0
22655,2.527455328645957,0,25,9,20,VINTAGE RED KITCHEN CABINET,62.5,125.0,1.2857142857142858,3.249585422544802,21.7504145774552,0.0,20.219642629167655,0.0,0.0,Healthy,0.0
22656,2.527455328645957,8,19,8,14,VINTAGE BLUE KITCHEN CABINET,147.5,295.0,1.1428571428571428,2.888520375595379,24.11147962440462,0.0,20.219642629167655,0.3956548662467296,0.0,Healthy,0.0
22650,43.62795914351617,0,283,14,195,CERAMIC PIRATE CHEST MONEY BANK,0.72,1.45,2.0,87.25591828703234,195.74408171296767,0.0,349.0236731481294,0.0,0.0,Healthy,0.0
22657,3.1040244695712698,274,0,19,210,HEN & 2 CHICKS IN BASKET,0.42,0.85,2.7142857142857144,8.425209274550589,265.5747907254494,0.0,24.832195756570158,11.034062500393444,1.0,Markdown / clear,115.08
22660,11.648138003287306,0,252,15,226,DOORMAT I LOVE LONDON,3.98,7.95,2.142857142857143,24.960295721329942,227.03970427867006,0.0,93.18510402629845,0.0,0.0,Healthy,0.0
22661,86.1187480661669,0,982,14,609,CHARLOTTE BAG DOLLY GIRL DESIGN,0.42,0.85,2.0,172.2374961323338,809.7625038676662,0.0,688.9499845293352,0.0,0.0,Healthy,0.0
22662,84.6750793599318,0,894,18,753,LUNCH BAG DOLLY GIRL DESIGN,0.82,1.65,2.5714285714285716,217.73591835411037,676.2640816458896,0.10190693008513996,677.4006348794544,0.0,0.0,Healthy,0.0
22663,55.20873938390491,0,550,18,522,JUMBO BAG DOLLY GIRL DESIGN,1.04,2.08,2.5714285714285716,141.96532984432693,408.0346701556731,0.2183243866749558,441.6699150712393,0.0,0.0,Healthy,0.0
22664,16.391962379762298,0,249,11,160,TOY TIDY DOLLY GIRL DESIGN,1.05,2.1,1.5714285714285714,25.758798025340752,223.24120197465925,0.0,131.13569903809838,0.0,0.0,Healthy,0.0
22665,14.566961498797072,0,318,19,287,RECIPE BOX BLUE SKETCHBOOK DESIGN,1.48,2.95,2.7142857142857144,39.53889549673491,278.4611045032651,0.02975224911754315,116.53569199037658,0.0,0.0,Healthy,0.0
22659,179.59807506022545,0,1195,12,925,LUNCH BOX I LOVE LONDON,0.98,1.95,1.7142857142857142,307.8824143889579,887.1175856110422,0.04095396150157604,1436.7846004818036,0.0,0.0,Healthy,0.0
22666,161.96903438509955,0,756,12,585,RECIPE BOX PANTRY YELLOW DESIGN,1.48,2.95,1.7142857142857142,277.6612018030278,478.3387981969722,0.18232684068893634,1295.7522750807964,0.0,0.0,Healthy,0.0
22649,28.86231741476058,0,286,15,189,STRAWBERRY FAIRY CAKE TEAPOT,2.48,4.95,2.142857142857143,61.84782303162981,224.15217696837018,0.0,230.89853931808463,0.0,0.0,Healthy,0.0
22646,116.92011779896569,0,773,16,619,CERAMIC STRAWBERRY CAKE MONEY BANK,0.72,1.45,2.2857142857142856,267.245983540493,505.754016459507,0.1829498926340759,935.3609423917255,0.0,0.0,Healthy,0.0
22632,225.9929376373215,0,3012,21,2706,HAND WARMER RED RETROSPOT,1.05,2.1,3.0,677.9788129119645,2334.0211870880357,0.13746445414337183,1807.943501098572,0.0,0.0,Healthy,0.0
22633,285.61765533852684,0,1709,15,1240,HAND WARMER UNION JACK,1.05,2.1,2.142857142857143,612.0378328682718,1096.9621671317282,0.11535309102279989,2284.9412427082148,0.0,0.0,Healthy,0.0
22634,31.455605835333728,0,95,8,83,CHILDS BREAKFAST SET SPACEBOY,4.97,9.95,1.1428571428571428,35.94926381180997,59.05073618819003,0.2885453471302406,251.64484668266982,0.0,0.0,Healthy,0.0
22635,21.002747679776352,0,184,13,137,CHILDS BREAKFAST SET DOLLY GIRL,4.97,9.95,1.8571428571428572,39.00510283387037,144.99489716612965,0.0,168.02198143821082,0.0,0.0,Healthy,0.0
22636,21.409876414394482,0,101,9,93,CHILDS BREAKFAST SET CIRCUS PARADE,4.25,8.5,1.2857142857142858,27.526983961364337,73.47301603863566,0.20996756947703588,171.27901131515586,0.0,0.0,Healthy,0.0
22637,23.6446229138957,0,820,21,625,PIGGY BANK RETROSPOT,1.27,2.55,3.0,70.93386874168709,749.0661312583129,0.0,189.1569833111656,0.0,0.0,Healthy,0.0
22647,29.175586437611447,8,417,13,295,CERAMIC LOVE HEART MONEY BANK,0.72,1.45,1.8571428571428572,54.18323195556412,370.8167680444359,0.0,233.40469150089157,0.03427523220958668,0.0,Healthy,0.0
22638,11.419022855048599,54,193,11,132,SET OF 4 NAPKIN CHARMS CROWNS,1.27,2.55,1.5714285714285714,17.944178772219228,229.05582122778077,0.0,91.35218284038879,0.5911188799325047,0.0,Healthy,0.0
22640,27.22125546057051,0,132,15,109,SET OF 4 NAPKIN CHARMS 3 KEYS,1.27,2.55,2.142857142857143,58.33126170122252,73.66873829877747,0.32414001560754613,217.7700436845641,0.0,0.0,Healthy,0.0
22641,5.281464875123321,11,137,13,104,SET OF 4 NAPKIN CHARMS INSTRUMENT,1.27,2.55,1.8571428571428572,9.808434768086167,138.19156523191384,0.0,42.25171900098657,0.26034443710427857,0.0,Healthy,0.0
22642,19.219295553221436,0,164,8,137,SET OF 4 NAPKIN CHARMS STARS,1.27,2.55,1.1428571428571428,21.96490920368164,142.03509079631837,0.0,153.75436442577148,0.0,0.0,Healthy,0.0
22643,13.433330418927932,0,177,19,162,SET OF 4 NAPKIN CHARMS LEAVES,1.27,2.55,2.7142857142857144,36.46189685137582,140.53810314862417,0.13248084476157918,107.46664335142346,0.0,0.0,Healthy,0.0
22644,61.39187369593704,0,531,19,471,CERAMIC CHERRY CAKE MONEY BANK,0.72,1.45,2.7142857142857144,166.63508574611484,364.36491425388516,0.2264014559365496,491.13498956749635,0.0,0.0,Healthy,0.0
22645,68.3190097878451,0,580,18,442,CERAMIC HEART FAIRY CAKE MONEY BANK,0.72,1.45,2.5714285714285716,175.67745374017315,404.3225462598268,0.08524310800944157,546.5520783027608,0.0,0.0,Healthy,0.0
22639,35.19230315420965,0,270,10,142,SET OF 4 NAPKIN CHARMS HEARTS,1.27,2.55,1.4285714285714286,50.27471879172807,219.72528120827192,0.0,281.5384252336772,0.0,0.0,Healthy,0.0
22667,79.58920309453202,0,670,19,493,RECIPE BOX RETROSPOT,1.48,2.95,2.7142857142857144,216.02783697087264,453.9721630291274,0.07916396951495464,636.7136247562562,0.0,0.0,Healthy,0.0
22668,21.48600568356086,0,349,13,248,PINK BABY BUNTING,1.48,2.95,1.8571428571428572,39.90258198375589,309.0974180162441,0.0,171.8880454684869,0.0,0.0,Healthy,0.0
22669,28.639861627004443,0,148,8,127,RED BABY BUNTING,1.48,2.95,1.1428571428571428,32.73127043086222,115.26872956913778,0.0923722081170254,229.11889301603554,0.0,0.0,Healthy,0.0
22689,18.894184018723156,0,366,16,257,DOORMAT MERRY CHRISTMAS RED,3.58,7.95,2.2857142857142856,43.18670632851007,322.81329367148993,0.0,151.15347214978524,0.0,0.0,Healthy,0.0
22690,16.43686366393801,0,369,13,316,DOORMAT HOME SWEET HOME BLUE,3.98,7.95,1.8571428571428572,30.525603947313446,338.47439605268653,0.0,131.49490931150407,0.0,0.0,Healthy,0.0
22691,11.815333642717087,0,161,7,96,DOORMAT WELCOME SUNRISE,3.98,7.95,1.0,11.815333642717087,149.1846663572829,0.0,94.5226691417367,0.0,0.0,Healthy,0.0
22692,27.181978297921773,0,220,13,206,DOORMAT WELCOME TO OUR HOME,3.98,7.95,1.8571428571428572,50.48081683899758,169.51918316100242,0.17709134387862902,217.4558263833742,0.0,0.0,Healthy,0.0
22693,168.8140407890959,0,2959,9,2125,GROW A FLYTRAP OR SUNFLOWER IN TIN,0.62,1.25,1.2857142857142858,217.04662387169475,2741.953376128305,0.0,1350.5123263127673,0.0,0.0,Healthy,0.0
22694,88.76797743901722,0,537,10,304,WICKER STAR,1.05,2.1,1.4285714285714286,126.81139634145316,410.18860365854687,0.0,710.1438195121377,0.0,0.0,Healthy,0.0
22688,4.047003057792295,456,645,9,477,DOORMAT PEACE ON EARTH BLUE,3.98,7.95,1.2857142857142858,5.2032896457329505,1095.7967103542671,0.0,32.37602446233836,14.08449640042882,1.0,Markdown / clear,1814.88
22695,39.08802712729902,0,290,20,288,WICKER WREATH SMALL,0.72,1.45,2.857142857142857,111.68007750656864,178.31992249343136,0.3808336024533633,312.70421701839217,0.0,0.0,Healthy,0.0
22697,99.17465428932564,0,367,9,364,GREEN REGENCY TEACUP AND SAUCER,1.48,2.95,1.2857142857142858,127.51026980056156,239.48973019943844,0.3420611807707735,793.3972343146052,0.0,0.0,Healthy,0.0
22698,98.08722069360158,0,925,19,726,PINK REGENCY TEACUP AND SAUCER,1.48,2.95,2.7142857142857144,266.2367418826329,658.7632581173671,0.09261259212483874,784.6977655488126,0.0,0.0,Healthy,0.0
22699,135.23030750620626,0,987,15,886,ROSES REGENCY TEACUP AND SAUCER,1.48,2.95,2.142857142857143,289.77923037044195,697.220769629558,0.21306910877025054,1081.84246004965,0.0,0.0,Healthy,0.0
22700,2.527455328645957,770,1048,20,809,BLACK AND WHITE DOG BOWL,1.48,2.95,2.857142857142857,7.221300938988448,1810.7786990610116,0.0,20.219642629167655,38.08178087624772,1.0,Markdown / clear,1139.6
22701,22.074846287592973,0,252,18,174,PINK DOG BOWL,1.48,2.95,2.5714285714285716,56.763890453810504,195.23610954618948,0.0,176.59877030074378,0.0,0.0,Healthy,0.0
22702,5.7986307291998465,704,1057,12,789,BLACK AND WHITE CAT BOWL,1.05,2.1,1.7142857142857142,9.94050982148545,1751.0594901785146,0.0,46.38904583359877,15.175996560164322,1.0,Markdown / clear,739.2
22696,27.12334644539732,0,230,17,206,WICKER WREATH LARGE,0.98,1.95,2.4285714285714284,65.87098422453634,164.12901577546364,0.20325720497347743,216.98677156317856,0.0,0.0,Healthy,0.0
22687,6.083674959981902,473,666,16,515,DOORMAT CHRISTMAS VILLAGE,3.58,7.95,2.2857142857142856,13.90554276567292,1125.0944572343271,0.0,48.66939967985522,9.71863230513155,1.0,Markdown / clear,1693.34
22686,52.022772376023816,0,358,19,278,FRENCH BLUE METAL DOOR SIGN No,0.62,1.25,2.7142857142857144,141.20466787777895,216.79533212222105,0.22016067581934873,416.18217900819053,0.0,0.0,Healthy,0.0
22685,16.772574671590807,0,137,9,118,FRENCH BLUE METAL DOOR SIGN 0,0.62,1.25,1.2857142857142858,21.564738863473895,115.43526113652611,0.021735075114185487,134.18059737272645,0.0,0.0,Healthy,0.0
22670,43.19355682744487,0,1024,18,774,FRENCH WC SIGN BLUE METAL,0.62,1.25,2.5714285714285716,111.0691461277154,912.9308538722846,0.0,345.548454619559,0.0,0.0,Healthy,0.0
22671,15.721820077126269,0,148,7,145,FRENCH LAUNDRY SIGN BLUE METAL,0.82,1.65,1.0,15.721820077126269,132.27817992287373,0.08773669018707775,125.77456061701015,0.0,0.0,Healthy,0.0
22672,28.739998487294223,0,452,18,374,FRENCH BATHROOM SIGN BLUE METAL,0.82,1.65,2.5714285714285716,73.9028532530423,378.0971467469577,0.0,229.91998789835378,0.0,0.0,Healthy,0.0
22673,18.504251966409694,0,144,7,115,FRENCH GARDEN SIGN BLUE METAL,0.62,1.25,1.0,18.504251966409694,125.4957480335903,0.0,148.03401573127755,0.0,0.0,Healthy,0.0
22674,18.87519208212349,0,374,10,216,FRENCH TOILET SIGN BLUE METAL,0.62,1.25,1.4285714285714286,26.964560117319273,347.03543988268075,0.0,151.00153665698792,0.0,0.0,Healthy,0.0
22675,25.459489128059975,0,482,16,349,FRENCH KITCHEN SIGN BLUE METAL,0.62,1.25,2.2857142857142856,58.193118006994226,423.8068819930058,0.0,203.6759130244798,0.0,0.0,Healthy,0.0
22676,46.40618181053648,0,327,21,275,FRENCH BLUE METAL DOOR SIGN 1,0.62,1.25,3.0,139.21854543160944,187.78145456839056,0.31715834702403434,371.24945448429185,0.0,0.0,Healthy,0.0
22677,32.38404150233189,0,279,13,170,FRENCH BLUE METAL DOOR SIGN 2,0.62,1.25,1.8571428571428572,60.14179136147351,218.8582086385265,0.0,259.0723320186551,0.0,0.0,Healthy,0.0
22678,29.147127221912353,0,143,8,102,FRENCH BLUE METAL DOOR SIGN 3,0.62,1.25,1.1428571428571428,33.3110025393284,109.6889974606716,0.0,233.17701777529882,0.0,0.0,Healthy,0.0
22679,21.184444477212015,0,141,10,115,FRENCH BLUE METAL DOOR SIGN 4,0.62,1.25,1.4285714285714286,30.263492110302877,110.73650788969712,0.03707384443741635,169.47555581769612,0.0,0.0,Healthy,0.0
22680,28.309033952407948,0,273,20,226,FRENCH BLUE METAL DOOR SIGN 5,0.62,1.25,2.857142857142857,80.88295414973699,192.11704585026303,0.14992457588379193,226.47227161926358,0.0,0.0,Healthy,0.0
22681,21.065285169117757,0,256,17,182,FRENCH BLUE METAL DOOR SIGN 6,0.62,1.25,2.4285714285714284,51.158549696428835,204.84145030357115,0.0,168.52228135294206,0.0,0.0,Healthy,0.0
22682,26.732021826435833,0,137,8,104,FRENCH BLUE METAL DOOR SIGN 7,0.62,1.25,1.1428571428571428,30.550882087355237,106.44911791264477,0.0,213.85617461148667,0.0,0.0,Healthy,0.0
22683,18.40201258792859,0,152,12,135,FRENCH BLUE METAL DOOR SIGN 8,0.62,1.25,1.7142857142857142,31.546307293591866,120.45369270640813,0.1077504243969768,147.2161007034287,0.0,0.0,Healthy,0.0
22684,16.772574671590807,0,157,10,117,FRENCH BLUE METAL DOOR SIGN 9,0.62,1.25,1.4285714285714286,23.96082095941544,133.03917904058457,0.0,134.18059737272645,0.0,0.0,Healthy,0.0
22631,57.958913924903136,0,568,12,407,CIRCUS PARADE LUNCH BOX,0.98,1.95,1.7142857142857142,99.35813815697679,468.6418618430232,0.0,463.6713113992251,0.0,0.0,Healthy,0.0
22703,26.510243722524514,0,135,15,98,PINK CAT BOWL,0.82,1.63,2.142857142857143,56.807665119695386,78.19233488030461,0.20211903183362634,212.0819497801961,0.0,0.0,Healthy,0.0
