sku_id,week,units_sold,seasonal_naive_forecast,baseline_forecast
21671,2010-08-09,163,,91.75
21671,2010-08-16,99,,94.75
21671,2010-08-23,115,,99.0
21671,2010-08-30,58,,104.75
21671,2010-09-06,78,,108.75
21671,2010-09-13,82,,87.5
21671,2010-09-20,170,,83.25
21671,2010-09-27,112,,97.0
21671,2010-10-04,75,,110.5
21671,2010-10-11,189,,109.75
21671,2010-10-18,237,,136.5
21671,2010-10-25,107,,153.25
21671,2010-11-01,36,,152.0
21671,2010-11-08,90,,142.25
21671,2010-11-15,85,,117.5
21671,2010-11-22,80,,79.5
21671,2010-11-29,54,180.0,180.0
21671,2010-12-06,25,118.0,118.0
21671,2010-12-13,255,84.0,84.0
21671,2010-12-20,17,9.0,9.0
21671,2010-12-27,0,0.0,87.75
21671,2011-01-03,74,126.0,126.0
21671,2011-01-10,48,35.0,35.0
21671,2011-01-17,101,51.0,51.0
21671,2011-01-24,77,224.0,224.0
21671,2011-01-31,73,86.0,86.0
21671,2011-02-07,41,83.0,83.0
21671,2011-02-14,194,223.0,223.0
21671,2011-02-21,242,52.0,52.0
21671,2011-02-28,28,0.0,137.5
21671,2011-03-07,81,0.0,126.25
21671,2011-03-14,68,0.0,136.25
21671,2011-03-21,45,0.0,104.75
21671,2011-03-28,38,0.0,55.5
21671,2011-04-04,55,0.0,58.0
21671,2011-04-11,124,0.0,51.5
21671,2011-04-18,158,0.0,65.5
21671,2011-04-25,180,0.0,93.75
21671,2011-05-02,36,0.0,129.25
21671,2011-05-09,67,0.0,124.5
21671,2011-05-16,96,0.0,110.25
21671,2011-05-23,58,0.0,94.75
21671,2011-05-30,85,309.0,309.0
21671,2011-06-06,73,411.0,411.0
21671,2011-06-13,79,534.0,534.0
21671,2011-06-20,12,77.0,77.0
21671,2011-06-27,62,261.0,261.0
21671,2011-07-04,33,68.0,68.0
21671,2011-07-11,157,151.0,151.0
21671,2011-07-18,48,82.0,82.0
21671,2011-07-25,45,92.0,92.0
21671,2011-08-01,47,42.0,42.0
21671,2011-08-08,116,163.0,163.0
21671,2011-08-15,80,99.0,99.0
21671,2011-08-22,150,115.0,115.0
21671,2011-08-29,77,58.0,58.0
21671,2011-09-05,57,78.0,78.0
21671,2011-09-12,133,82.0,82.0
21671,2011-09-19,112,170.0,170.0
21671,2011-09-26,33,112.0,112.0
21671,2011-10-03,101,75.0,75.0
21671,2011-10-10,77,189.0,189.0
21671,2011-10-17,9,237.0,237.0
21671,2011-10-24,54,107.0,107.0
21671,2011-10-31,25,36.0,36.0
21671,2011-11-07,158,90.0,90.0
21671,2011-11-14,134,85.0,85.0
21671,2011-11-21,52,80.0,80.0
21671,2011-11-28,47,54.0,54.0
21671,2011-12-05,123,25.0,25.0
21672,2009-11-30,123,,
21672,2009-12-07,66,,123.0
21672,2009-12-14,81,,94.5
21672,2009-12-21,6,,90.0
21672,2009-12-28,0,,69.0
21672,2010-01-04,30,,38.25
21672,2010-01-11,39,,29.25
21672,2010-01-18,154,,18.75
21672,2010-01-25,250,,55.75
21672,2010-02-01,48,,118.25
21672,2010-02-08,48,,122.75
21672,2010-02-15,292,,125.0
21672,2010-02-22,53,,159.5
21672,2010-03-01,131,,110.25
21672,2010-03-08,224,,131.0
21672,2010-03-15,159,,175.0
21672,2010-03-22,104,,141.75
21672,2010-03-29,194,,154.5
21672,2010-04-05,78,,170.25
21672,2010-04-12,76,,133.75
21672,2010-04-19,66,,113.0
21672,2010-04-26,2,,103.5
21672,2010-05-03,2,,55.5
21672,2010-05-10,0,,36.5
21672,2010-05-17,0,,17.5
21672,2010-05-24,0,,1.0
21672,2010-05-31,175,,0.5
21672,2010-06-07,292,,43.75
21672,2010-06-14,309,,116.75
21672,2010-06-21,113,,194.0
21672,2010-06-28,95,,222.25
21672,2010-07-05,88,,202.25
21672,2010-07-12,100,,151.25
21672,2010-07-19,170,,99.0
21672,2010-07-26,100,,113.25
21672,2010-08-02,52,,114.5
21672,2010-08-09,272,,105.5
21672,2010-08-16,49,,148.5
21672,2010-08-23,119,,118.25
21672,2010-08-30,223,,123.0
21672,2010-09-06,106,,165.75
21672,2010-09-13,72,,124.25
21672,2010-09-20,262,,130.0
21672,2010-09-27,202,,165.75
21672,2010-10-04,121,,160.5
21672,2010-10-11,279,,164.25
21672,2010-10-18,314,,216.0
21672,2010-10-25,104,,229.0
21672,2010-11-01,47,,204.5
21672,2010-11-08,60,,186.0
21672,2010-11-15,91,,131.25
21672,2010-11-22,63,,75.5
21672,2010-11-29,73,123.0,123.0
21672,2010-12-06,7,66.0,66.0
21672,2010-12-13,294,81.0,81.0
21672,2010-12-20,19,6.0,6.0
21672,2010-12-27,0,0.0,98.25
21672,2011-01-03,47,30.0,30.0
21672,2011-01-10,59,39.0,39.0
21672,2011-01-17,101,154.0,154.0
21672,2011-01-24,128,250.0,250.0
21672,2011-01-31,46,48.0,48.0
21672,2011-02-07,63,48.0,48.0
21672,2011-02-14,185,292.0,292.0
21672,2011-02-21,443,53.0,53.0
21672,2011-02-28,36,131.0,131.0
21672,2011-03-07,94,224.0,224.0
21672,2011-03-14,166,159.0,159.0
21672,2011-03-21,24,104.0,104.0
21672,2011-03-28,63,194.0,194.0
21672,2011-04-04,109,78.0,78.0
21672,2011-04-11,135,76.0,76.0
21672,2011-04-18,45,66.0,66.0
21672,2011-04-25,33,2.0,2.0
21672,2011-05-02,42,2.0,2.0
21672,2011-05-09,216,0.0,63.75
21672,2011-05-16,88,0.0,84.0
21672,2011-05-23,108,0.0,94.75
21672,2011-05-30,89,175.0,175.0
21672,2011-06-06,148,292.0,292.0
21672,2011-06-13,111,309.0,309.0
21672,2011-06-20,174,113.0,113.0
21672,2011-06-27,77,95.0,95.0
21672,2011-07-04,32,88.0,88.0
21672,2011-07-11,38,100.0,100.0
21672,2011-07-18,58,170.0,170.0
21672,2011-07-25,25,100.0,100.0
21672,2011-08-01,66,52.0,52.0
21672,2011-08-08,139,272.0,272.0
21672,2011-08-15,84,49.0,49.0
21672,2011-08-22,148,119.0,119.0
21672,2011-08-29,126,223.0,223.0
21672,2011-09-05,81,106.0,106.0
21672,2011-09-12,168,72.0,72.0
21672,2011-09-19,208,262.0,262.0
21672,2011-09-26,40,202.0,202.0
21672,2011-10-03,85,121.0,121.0
21672,2011-10-10,94,279.0,279.0
21672,2011-10-17,35,314.0,314.0
21672,2011-10-24,75,104.0,104.0
21672,2011-10-31,34,47.0,47.0
21672,2011-11-07,113,60.0,60.0
21672,2011-11-14,19,91.0,91.0
21672,2011-11-21,29,63.0,63.0
21672,2011-11-28,50,73.0,73.0
21672,2011-12-05,46,7.0,7.0
21673,2009-11-30,170,,
21673,2009-12-07,69,,170.0
21673,2009-12-14,69,,119.5
21673,2009-12-21,12,,102.66666666666667
21673,2009-12-28,0,,80.0
21673,2010-01-04,24,,37.5
21673,2010-01-11,25,,26.25
21673,2010-01-18,52,,15.25
21673,2010-01-25,134,,25.25
21673,2010-02-01,78,,58.75
21673,2010-02-08,77,,72.25
21673,2010-02-15,233,,85.25
21673,2010-02-22,90,,130.5
21673,2010-03-01,53,,119.5
21673,2010-03-08,267,,113.25
21673,2010-03-15,110,,160.75
21673,2010-03-22,74,,130.0
21673,2010-03-29,76,,126.0
21673,2010-04-05,304,,131.75
21673,2010-04-12,48,,141.0
21673,2010-04-19,97,,125.5
21673,2010-04-26,219,,131.25
21673,2010-05-03,200,,167.0
21673,2010-05-10,91,,141.0
21673,2010-05-17,116,,151.75
21673,2010-05-24,16,,156.5
21673,2010-05-31,47,,105.75
21673,2010-06-07,327,,67.5
21673,2010-06-14,484,,126.5
21673,2010-06-21,99,,218.5
21673,2010-06-28,58,,239.25
21673,2010-07-05,131,,242.0
21673,2010-07-12,73,,193.0
21673,2010-07-19,142,,90.25
21673,2010-07-26,39,,101.0
21673,2010-08-02,150,,96.25
21673,2010-08-09,218,,101.0
21673,2010-08-16,67,,137.25
21673,2010-08-23,88,,118.5
21673,2010-08-30,30,,130.75
21673,2010-09-06,78,,100.75
21673,2010-09-13,50,,65.75
21673,2010-09-20,203,,61.5
21673,2010-09-27,135,,90.25
21673,2010-10-04,91,,116.5
21673,2010-10-11,32,,119.75
21673,2010-10-18,92,,115.25
21673,2010-10-25,81,,87.5
21673,2010-11-01,20,,74.0
21673,2010-11-08,47,,56.25
21673,2010-11-15,37,,60.0
21673,2010-11-22,47,,46.25
21673,2010-11-29,256,170.0,170.0
21673,2010-12-06,34,69.0,69.0
21673,2010-12-13,244,69.0,69.0
21673,2010-12-20,18,12.0,12.0
21673,2010-12-27,0,0.0,138.0
21673,2011-01-03,67,24.0,24.0
21673,2011-01-10,54,25.0,25.0
21673,2011-01-17,71,52.0,52.0
21673,2011-01-24,147,134.0,134.0
21673,2011-01-31,61,78.0,78.0
21673,2011-02-07,44,77.0,77.0
21673,2011-02-14,284,233.0,233.0
21673,2011-02-21,104,90.0,90.0
21673,2011-02-28,18,53.0,53.0
21673,2011-03-07,54,267.0,267.0
21673,2011-03-14,158,110.0,110.0
21673,2011-03-21,89,74.0,74.0
21673,2011-03-28,18,76.0,76.0
21673,2011-04-04,45,304.0,304.0
21673,2011-04-11,85,48.0,48.0
21673,2011-04-18,43,97.0,97.0
21673,2011-04-25,43,219.0,219.0
21673,2011-05-02,78,200.0,200.0
21673,2011-05-09,163,91.0,91.0
21673,2011-05-16,81,116.0,116.0
21673,2011-05-23,98,16.0,16.0
21673,2011-05-30,120,47.0,47.0
21673,2011-06-06,130,327.0,327.0
21673,2011-06-13,140,484.0,484.0
21673,2011-06-20,216,99.0,99.0
21673,2011-06-27,103,58.0,58.0
21673,2011-07-04,17,131.0,131.0
21673,2011-07-11,115,73.0,73.0
21673,2011-07-18,40,142.0,142.0
21673,2011-07-25,14,39.0,39.0
21673,2011-08-01,51,150.0,150.0
21673,2011-08-08,42,218.0,218.0
21673,2011-08-15,39,67.0,67.0
21673,2011-08-22,4,88.0,88.0
21673,2011-08-29,2,30.0,30.0
21673,2011-09-05,28,78.0,78.0
21673,2011-09-12,174,50.0,50.0
21673,2011-09-19,134,203.0,203.0
21673,2011-09-26,71,135.0,135.0
21673,2011-10-03,101,91.0,91.0
21673,2011-10-10,57,32.0,32.0
21673,2011-10-17,127,92.0,92.0
21673,2011-10-24,75,81.0,81.0
21673,2011-10-31,59,20.0,20.0
21673,2011-11-07,97,47.0,47.0
21673,2011-11-14,24,37.0,37.0
21673,2011-11-21,51,47.0,47.0
21673,2011-11-28,66,256.0,256.0
21673,2011-12-05,26,34.0,34.0
21674,2009-11-30,0,,
21674,2009-12-07,4,,0.0
21674,2009-12-14,12,,2.0
21674,2009-12-21,0,,5.333333333333333
21674,2009-12-28,0,,4.0
21674,2010-01-04,0,,4.0
21674,2010-01-11,0,,3.0
21674,2010-01-18,6,,0.0
21674,2010-01-25,0,,1.5
21674,2010-02-01,1,,1.5
21674,2010-02-08,0,,1.75
21674,2010-02-15,2,,1.75
21674,2010-02-22,6,,0.75
21674,2010-03-01,0,,2.25
21674,2010-03-08,12,,2.0
21674,2010-03-15,0,,5.0
21674,2010-03-22,0,,4.5
21674,2010-03-29,0,,3.0
21674,2010-04-05,0,,3.0
21674,2010-04-12,0,,0.0
21674,2010-04-19,0,,0.0
21674,2010-04-26,0,,0.0
21674,2010-05-03,0,,0.0
21674,2010-05-10,0,,0.0
21674,2010-05-17,0,,0.0
21674,2010-05-24,0,,0.0
21674,2010-05-31,0,,0.0
21674,2010-06-07,0,,0.0
21674,2010-06-14,0,,0.0
21674,2010-06-21,0,,0.0
21674,2010-06-28,0,,0.0
21674,2010-07-05,0,,0.0
21674,2010-07-12,0,,0.0
21674,2010-07-19,0,,0.0
21674,2010-07-26,0,,0.0
21674,2010-08-02,0,,0.0
21674,2010-08-09,0,,0.0
21674,2010-08-16,0,,0.0
21674,2010-08-23,0,,0.0
21674,2010-08-30,0,,0.0
21674,2010-09-06,0,,0.0
21674,2010-09-13,0,,0.0
21674,2010-09-20,0,,0.0
21674,2010-09-27,0,,0.0
21674,2010-10-04,0,,0.0
21674,2010-10-11,0,,0.0
21674,2010-10-18,0,,0.0
21674,2010-10-25,0,,0.0
21674,2010-11-01,0,,0.0
21674,2010-11-08,0,,0.0
21674,2010-11-15,0,,0.0
21674,2010-11-22,0,,0.0
21674,2010-11-29,0,0.0,0.0
21674,2010-12-06,0,4.0,4.0
21674,2010-12-13,0,12.0,12.0
21674,2010-12-20,0,0.0,0.0
21674,2010-12-27,0,0.0,0.0
21674,2011-01-03,0,0.0,0.0
21674,2011-01-10,0,0.0,0.0
21674,2011-01-17,0,6.0,6.0
21674,2011-01-24,0,0.0,0.0
21674,2011-01-31,0,1.0,1.0
21674,2011-02-07,0,0.0,0.0
21674,2011-02-14,0,2.0,2.0
21674,2011-02-21,0,6.0,6.0
21674,2011-02-28,0,0.0,0.0
21674,2011-03-07,0,12.0,12.0
21674,2011-03-14,0,0.0,0.0
21674,2011-03-21,0,0.0,0.0
21674,2011-03-28,0,0.0,0.0
21674,2011-04-04,0,0.0,0.0
21674,2011-04-11,0,0.0,0.0
21674,2011-04-18,0,0.0,0.0
21674,2011-04-25,0,0.0,0.0
21674,2011-05-02,0,0.0,0.0
21674,2011-05-09,0,0.0,0.0
21674,2011-05-16,0,0.0,0.0
21674,2011-05-23,0,0.0,0.0
21674,2011-05-30,0,0.0,0.0
21674,2011-06-06,0,0.0,0.0
21674,2011-06-13,0,0.0,0.0
21674,2011-06-20,0,0.0,0.0
21674,2011-06-27,0,0.0,0.0
21674,2011-07-04,0,0.0,0.0
21674,2011-07-11,0,0.0,0.0
21674,2011-07-18,0,0.0,0.0
21674,2011-07-25,0,0.0,0.0
21674,2011-08-01,0,0.0,0.0
21674,2011-08-08,0,0.0,0.0
21674,2011-08-15,0,0.0,0.0
21674,2011-08-22,0,0.0,0.0
21674,2011-08-29,0,0.0,0.0
21674,2011-09-05,0,0.0,0.0
21674,2011-09-12,0,0.0,0.0
21674,2011-09-19,0,0.0,0.0
21674,2011-09-26,0,0.0,0.0
21674,2011-10-03,0,0.0,0.0
21674,2011-10-10,0,0.0,0.0
21674,2011-10-17,0,0.0,0.0
21674,2011-10-24,0,0.0,0.0
21674,2011-10-31,0,0.0,0.0
21674,2011-11-07,0,0.0,0.0
21674,2011-11-14,0,0.0,0.0
21674,2011-11-21,0,0.0,0.0
21674,2011-11-28,0,0.0,0.0
21674,2011-12-05,0,0.0,0.0
21675,2009-11-30,3,,
21675,2009-12-07,41,,3.0
21675,2009-12-14,13,,22.0
21675,2009-12-21,7,,19.0
21675,2009-12-28,0,,16.0
21675,2010-01-04,18,,15.25
21675,2010-01-11,32,,9.5
21675,2010-01-18,51,,14.25
21675,2010-01-25,13,,25.25
21675,2010-02-01,42,,28.5
21675,2010-02-08,19,,34.5
21675,2010-02-15,64,,31.25
21675,2010-02-22,24,,34.5
21675,2010-03-01,0,,37.25
21675,2010-03-08,14,,26.75
21675,2010-03-15,21,,25.5
21675,2010-03-22,53,,14.75
21675,2010-03-29,1,,22.0
21675,2010-04-05,20,,22.25
21675,2010-04-12,24,,23.75
21675,2010-04-19,7,,24.5
21675,2010-04-26,0,,13.0
21675,2010-05-03,18,,12.75
21675,2010-05-10,36,,12.25
21675,2010-05-17,31,,15.25
21675,2010-05-24,1,,21.25
21675,2010-05-31,12,,21.5
21675,2010-06-07,6,,20.0
21675,2010-06-14,18,,12.5
21675,2010-06-21,13,,9.25
21675,2010-06-28,18,,12.25
21675,2010-07-05,30,,13.75
21675,2010-07-12,36,,19.75
21675,2010-07-19,24,,24.25
21675,2010-07-26,38,,27.0
21675,2010-08-02,24,,32.0
21675,2010-08-09,6,,30.5
21675,2010-08-16,24,,23.0
21675,2010-08-23,36,,23.0
21675,2010-08-30,32,,22.5
21675,2010-09-06,12,,24.5
21675,2010-09-13,31,,26.0
21675,2010-09-20,6,,27.75
21675,2010-09-27,18,,20.25
21675,2010-10-04,31,,16.75
21675,2010-10-11,12,,21.5
21675,2010-10-18,1,,16.75
21675,2010-10-25,37,,15.5
21675,2010-11-01,13,,20.25
21675,2010-11-08,50,,15.75
21675,2010-11-15,73,,25.25
21675,2010-11-22,0,,43.25
21675,2010-11-29,1,3.0,3.0
21675,2010-12-06,47,41.0,41.0
21675,2010-12-13,14,13.0,13.0
21675,2010-12-20,6,7.0,7.0
21675,2010-12-27,0,0.0,17.0
21675,2011-01-03,6,18.0,18.0
21675,2011-01-10,24,32.0,32.0
21675,2011-01-17,36,51.0,51.0
21675,2011-01-24,6,13.0,13.0
21675,2011-01-31,24,42.0,42.0
21675,2011-02-07,6,19.0,19.0
21675,2011-02-14,0,64.0,64.0
21675,2011-02-21,24,24.0,24.0
21675,2011-02-28,1,0.0,13.5
21675,2011-03-07,1,14.0,14.0
21675,2011-03-14,31,21.0,21.0
21675,2011-03-21,12,53.0,53.0
21675,2011-03-28,0,1.0,1.0
21675,2011-04-04,18,20.0,20.0
21675,2011-04-11,0,24.0,24.0
21675,2011-04-18,16,7.0,7.0
21675,2011-04-25,0,0.0,8.5
21675,2011-05-02,13,18.0,18.0
21675,2011-05-09,15,36.0,36.0
21675,2011-05-16,13,31.0,31.0
21675,2011-05-23,36,1.0,1.0
21675,2011-05-30,18,12.0,12.0
21675,2011-06-06,6,6.0,6.0
21675,2011-06-13,36,18.0,18.0
21675,2011-06-20,12,13.0,13.0
21675,2011-06-27,0,18.0,18.0
21675,2011-07-04,1,30.0,30.0
21675,2011-07-11,0,36.0,36.0
21675,2011-07-18,0,24.0,24.0
21675,2011-07-25,0,38.0,38.0
21675,2011-08-01,0,24.0,24.0
21675,2011-08-08,0,6.0,6.0
21675,2011-08-15,0,24.0,24.0
21675,2011-08-22,0,36.0,36.0
21675,2011-08-29,1,32.0,32.0
21675,2011-09-05,0,12.0,12.0
21675,2011-09-12,24,31.0,31.0
21675,2011-09-19,3,6.0,6.0
21675,2011-09-26,30,18.0,18.0
21675,2011-10-03,1,31.0,31.0
21675,2011-10-10,3,12.0,12.0
21675,2011-10-17,36,1.0,1.0
21675,2011-10-24,1,37.0,37.0
21675,2011-10-31,18,13.0,13.0
21675,2011-11-07,18,50.0,50.0
21675,2011-11-14,2,73.0,73.0
21675,2011-11-21,32,0.0,9.75
21675,2011-11-28,30,1.0,1.0
21675,2011-12-05,6,47.0,47.0
21676,2009-11-30,13,,
21676,2009-12-07,18,,13.0
21676,2009-12-14,2,,15.5
21676,2009-12-21,6,,11.0
21676,2009-12-28,0,,9.75
21676,2010-01-04,18,,6.5
21676,2010-01-11,14,,6.5
21676,2010-01-18,12,,9.5
21676,2010-01-25,1,,11.0
21676,2010-02-01,30,,11.25
21676,2010-02-08,12,,14.25
21676,2010-02-15,38,,13.75
21676,2010-02-22,24,,20.25
21676,2010-03-01,0,,26.0
21676,2010-03-08,13,,18.5
21676,2010-03-15,18,,18.75
21676,2010-03-22,24,,13.75
21676,2010-03-29,24,,13.75
21676,2010-04-05,2,,19.75
21676,2010-04-12,18,,17.0
21676,2010-04-19,6,,17.0
21676,2010-04-26,3,,12.5
21676,2010-05-03,6,,7.25
21676,2010-05-10,6,,8.25
21676,2010-05-17,0,,5.25
21676,2010-05-24,1,,3.75
21676,2010-05-31,1,,3.25
21676,2010-06-07,12,,2.0
21676,2010-06-14,24,,3.5
21676,2010-06-21,0,,9.5
21676,2010-06-28,12,,9.25
21676,2010-07-05,12,,12.0
21676,2010-07-12,13,,12.0
21676,2010-07-19,0,,9.25
21676,2010-07-26,13,,9.25
21676,2010-08-02,72,,9.5
21676,2010-08-09,144,,24.5
21676,2010-08-16,0,,57.25
21676,2010-08-23,114,,57.25
21676,2010-08-30,24,,82.5
21676,2010-09-06,12,,70.5
21676,2010-09-13,31,,37.5
21676,2010-09-20,0,,45.25
21676,2010-09-27,20,,16.75
21676,2010-10-04,12,,15.75
21676,2010-10-11,0,,15.75
21676,2010-10-18,6,,8.0
21676,2010-10-25,12,,9.5
21676,2010-11-01,0,,7.5
21676,2010-11-08,13,,4.5
21676,2010-11-15,72,,7.75
21676,2010-11-22,1,,24.25
21676,2010-11-29,13,13.0,13.0
21676,2010-12-06,26,18.0,18.0
21676,2010-12-13,0,2.0,2.0
21676,2010-12-20,3,6.0,6.0
21676,2010-12-27,0,0.0,10.5
21676,2011-01-03,4,18.0,18.0
21676,2011-01-10,15,14.0,14.0
21676,2011-01-17,8,12.0,12.0
21676,2011-01-24,0,1.0,1.0
21676,2011-01-31,1,30.0,30.0
21676,2011-02-07,0,12.0,12.0
21676,2011-02-14,3,38.0,38.0
21676,2011-02-21,0,24.0,24.0
21676,2011-02-28,0,0.0,1.0
21676,2011-03-07,1,13.0,13.0
21676,2011-03-14,12,18.0,18.0
21676,2011-03-21,6,24.0,24.0
21676,2011-03-28,0,24.0,24.0
21676,2011-04-04,0,2.0,2.0
21676,2011-04-11,0,18.0,18.0
21676,2011-04-18,8,6.0,6.0
21676,2011-04-25,0,3.0,3.0
21676,2011-05-02,13,6.0,6.0
21676,2011-05-09,5,6.0,6.0
21676,2011-05-16,12,0.0,6.5
21676,2011-05-23,24,1.0,1.0
21676,2011-05-30,12,1.0,1.0
21676,2011-06-06,18,12.0,12.0
21676,2011-06-13,2,24.0,24.0
21676,2011-06-20,6,0.0,14.0
21676,2011-06-27,0,12.0,12.0
21676,2011-07-04,0,12.0,12.0
21676,2011-07-11,0,13.0,13.0
21676,2011-07-18,0,0.0,1.5
21676,2011-07-25,0,13.0,13.0
21676,2011-08-01,0,72.0,72.0
21676,2011-08-08,0,144.0,144.0
21676,2011-08-15,12,0.0,0.0
21676,2011-08-22,0,114.0,114.0
21676,2011-08-29,0,24.0,24.0
21676,2011-09-05,0,12.0,12.0
21676,2011-09-12,6,31.0,31.0
21676,2011-09-19,3,0.0,1.5
21676,2011-09-26,13,20.0,20.0
21676,2011-10-03,1,12.0,12.0
21676,2011-10-10,1,0.0,5.75
21676,2011-10-17,3,6.0,6.0
21676,2011-10-24,2,12.0,12.0
21676,2011-10-31,3,0.0,1.75
21676,2011-11-07,2,13.0,13.0
21676,2011-11-14,8,72.0,72.0
21676,2011-11-21,2,1.0,1.0
21676,2011-11-28,15,13.0,13.0
21676,2011-12-05,1,26.0,26.0
21677,2009-11-30,25,,
21677,2009-12-07,56,,25.0
21677,2009-12-14,19,,40.5
21677,2009-12-21,0,,33.333333333333336
21677,2009-12-28,0,,25.0
21677,2010-01-04,24,,18.75
21677,2010-01-11,27,,10.75
21677,2010-01-18,89,,12.75
21677,2010-01-25,111,,35.0
21677,2010-02-01,74,,62.75
21677,2010-02-08,25,,75.25
21677,2010-02-15,70,,74.75
21677,2010-02-22,2,,70.0
21677,2010-03-01,12,,42.75
21677,2010-03-08,36,,27.25
21677,2010-03-15,24,,30.0
21677,2010-03-22,19,,18.5
21677,2010-03-29,13,,22.75
21677,2010-04-05,0,,23.0
21677,2010-04-12,0,,14.0
21677,2010-04-19,12,,8.0
21677,2010-04-26,6,,6.25
21677,2010-05-03,0,,4.5
21677,2010-05-10,12,,4.5
21677,2010-05-17,60,,7.5
21677,2010-05-24,14,,19.5
21677,2010-05-31,0,,21.5
21677,2010-06-07,48,,21.5
21677,2010-06-14,7,,30.5
21677,2010-06-21,12,,17.25
21677,2010-06-28,18,,16.75
21677,2010-07-05,25,,21.25
21677,2010-07-12,0,,15.5
21677,2010-07-19,24,,13.75
21677,2010-07-26,0,,16.75
21677,2010-08-02,24,,12.25
21677,2010-08-09,0,,12.0
21677,2010-08-16,12,,12.0
21677,2010-08-23,24,,9.0
21677,2010-08-30,19,,15.0
21677,2010-09-06,20,,13.75
21677,2010-09-13,43,,18.75
21677,2010-09-20,7,,26.5
21677,2010-09-27,26,,22.25
21677,2010-10-04,14,,24.0
21677,2010-10-11,25,,22.5
21677,2010-10-18,7,,18.0
21677,2010-10-25,66,,18.0
21677,2010-11-01,12,,28.0
21677,2010-11-08,25,,27.5
21677,2010-11-15,68,,27.5
21677,2010-11-22,31,,42.75
21677,2010-11-29,22,25.0,25.0
21677,2010-12-06,46,56.0,56.0
21677,2010-12-13,31,19.0,19.0
21677,2010-12-20,4,0.0,32.5
21677,2010-12-27,0,0.0,25.75
21677,2011-01-03,28,24.0,24.0
21677,2011-01-10,31,27.0,27.0
21677,2011-01-17,24,89.0,89.0
21677,2011-01-24,39,111.0,111.0
21677,2011-01-31,75,74.0,74.0
21677,2011-02-07,12,25.0,25.0
21677,2011-02-14,0,70.0,70.0
21677,2011-02-21,0,2.0,2.0
21677,2011-02-28,0,12.0,12.0
21677,2011-03-07,1,36.0,36.0
21677,2011-03-14,18,24.0,24.0
21677,2011-03-21,24,19.0,19.0
21677,2011-03-28,12,13.0,13.0
21677,2011-04-04,12,0.0,13.75
21677,2011-04-11,0,0.0,16.5
21677,2011-04-18,18,12.0,12.0
21677,2011-04-25,18,6.0,6.0
21677,2011-05-02,0,0.0,12.0
21677,2011-05-09,6,12.0,12.0
21677,2011-05-16,0,60.0,60.0
21677,2011-05-23,6,14.0,14.0
21677,2011-05-30,12,0.0,3.0
21677,2011-06-06,18,48.0,48.0
21677,2011-06-13,18,7.0,7.0
21677,2011-06-20,24,12.0,12.0
21677,2011-06-27,0,18.0,18.0
21677,2011-07-04,2,25.0,25.0
21677,2011-07-11,0,0.0,11.0
21677,2011-07-18,24,24.0,24.0
21677,2011-07-25,1,0.0,6.5
21677,2011-08-01,6,24.0,24.0
21677,2011-08-08,12,0.0,7.75
21677,2011-08-15,18,12.0,12.0
21677,2011-08-22,0,24.0,24.0
21677,2011-08-29,1,19.0,19.0
21677,2011-09-05,3,20.0,20.0
21677,2011-09-12,18,43.0,43.0
21677,2011-09-19,4,7.0,7.0
21677,2011-09-26,47,26.0,26.0
21677,2011-10-03,25,14.0,14.0
21677,2011-10-10,8,25.0,25.0
21677,2011-10-17,39,7.0,7.0
21677,2011-10-24,0,66.0,66.0
21677,2011-10-31,15,12.0,12.0
21677,2011-11-07,43,25.0,25.0
21677,2011-11-14,9,68.0,68.0
21677,2011-11-21,26,31.0,31.0
21677,2011-11-28,32,22.0,22.0
21677,2011-12-05,6,46.0,46.0
21678,2009-11-30,1,,
21678,2009-12-07,12,,1.0
21678,2009-12-14,3,,6.5
21678,2009-12-21,0,,5.333333333333333
21678,2009-12-28,0,,4.0
21678,2010-01-04,14,,3.75
21678,2010-01-11,6,,4.25
21678,2010-01-18,9,,5.0
21678,2010-01-25,0,,7.25
21678,2010-02-01,30,,7.25
21678,2010-02-08,0,,11.25
21678,2010-02-15,5,,9.75
21678,2010-02-22,0,,8.75
21678,2010-03-01,0,,8.75
21678,2010-03-08,12,,1.25
21678,2010-03-15,12,,4.25
21678,2010-03-22,6,,6.0
21678,2010-03-29,0,,7.5
21678,2010-04-05,1,,7.5
21678,2010-04-12,6,,4.75
21678,2010-04-19,0,,3.25
21678,2010-04-26,6,,1.75
21678,2010-05-03,6,,3.25
21678,2010-05-10,0,,4.5
21678,2010-05-17,1,,3.0
21678,2010-05-24,1,,3.25
21678,2010-05-31,13,,2.0
21678,2010-06-07,6,,3.75
21678,2010-06-14,0,,5.25
21678,2010-06-21,0,,5.0
21678,2010-06-28,12,,4.75
21678,2010-07-05,6,,4.5
21678,2010-07-12,2,,4.5
21678,2010-07-19,0,,5.0
21678,2010-07-26,13,,5.0
21678,2010-08-02,24,,5.25
21678,2010-08-09,120,,9.75
21678,2010-08-16,0,,39.25
21678,2010-08-23,36,,39.25
21678,2010-08-30,6,,45.0
21678,2010-09-06,0,,40.5
21678,2010-09-13,12,,10.5
21678,2010-09-20,0,,13.5
21678,2010-09-27,6,,4.5
21678,2010-10-04,0,,4.5
21678,2010-10-11,24,,4.5
21678,2010-10-18,0,,7.5
21678,2010-10-25,24,,7.5
21678,2010-11-01,0,,12.0
